"","Site","bins","bin.lag","sqID","Quarter","taxnovel","funcnovel","Country","HydroBasin","BioRealm","TS_Length","Yrs_passed","Yr_pos","bin.lagS","Yrs_passedS","logYr_posS"
"G8439 Q4.18897","G8439",2011,1,"G8439 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",20,14,19,-0.363741396702176,1.01620768761287,1.59976985021005
"G8439 Q4.18898","G8439",2009,1,"G8439 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",20,12,20,-0.363741396702176,0.701269505151639,1.6623621694752
"G8440 Q4.18899","G8440",2002,1,"G8440 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",14,5,1,-0.363741396702176,-0.401014133462681,-1.99327806845616
"G8440 Q4.18900","G8440",2007,1,"G8440 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",14,10,2,-0.363741396702176,0.386331322690405,-1.14744256224869
"G8440 Q4.18901","G8440",2000,1,"G8440 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",14,3,3,-0.363741396702176,-0.715952315923915,-0.652660509338816
"G8440 Q4.18902","G8440",2011,2,"G8440 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",14,14,4,0.526775990918376,1.01620768761287,-0.301607056041211
"G8440 Q4.18903","G8440",1998,1,"G8440 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",14,1,5,-0.363741396702176,-1.03089049838515,-0.029308842939751
"G8440 Q4.18904","G8440",2009,2,"G8440 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",14,12,6,0.526775990918376,0.701269505151639,0.193174996868658
"G8440 Q4.18905","G8440",2001,1,"G8440 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",14,4,7,-0.363741396702176,-0.558483224693298,0.381282403146479
"G8440 Q4.18906","G8440",2004,1,"G8440 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",14,7,8,-0.363741396702176,-0.0860759510014465,0.544228450166263
"G8440 Q4.18907","G8440",2006,1,"G8440 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",14,9,9,-0.363741396702176,0.228862231459788,0.687957049778528
"G8440 Q4.18908","G8440",2005,1,"G8440 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",14,8,10,-0.363741396702176,0.0713931402291707,0.816526663267724
"G8440 Q4.18909","G8440",1997,1,"G8440 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",14,0,11,-0.363741396702176,-1.18835958961577,0.932832025884061
"G8440 Q4.18910","G8440",2017,6,"G8440 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",14,20,12,4.08884554140058,1.96102223499658,1.03901050307613
"G8440 Q4.18911","G8440",2003,1,"G8440 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",14,6,13,-0.363741396702176,-0.243545042232064,1.13668523372795
"G8440 Q4.18912","G8440",1999,1,"G8440 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",14,2,14,-0.363741396702176,-0.873421407154532,1.22711790935395
"G8441 Q4.18913","G8441",2002,1,"G8441 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",16,2,1,-0.363741396702176,-0.873421407154532,-1.99327806845616
"G8441 Q4.18914","G8441",2004,1,"G8441 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",16,4,2,-0.363741396702176,-0.558483224693298,-1.14744256224869
"G8441 Q4.18915","G8441",2007,1,"G8441 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",16,7,3,-0.363741396702176,-0.0860759510014465,-0.652660509338816
"G8441 Q4.18916","G8441",2005,1,"G8441 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",16,5,4,-0.363741396702176,-0.401014133462681,-0.301607056041211
"G8441 Q4.18917","G8441",2000,1,"G8441 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",16,0,5,-0.363741396702176,-1.18835958961577,-0.029308842939751
"G8441 Q4.18918","G8441",2008,1,"G8441 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",16,8,6,-0.363741396702176,0.0713931402291707,0.193174996868658
"G8441 Q4.18919","G8441",2015,1,"G8441 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",16,15,7,-0.363741396702176,1.17367677884349,0.381282403146479
"G8441 Q4.18920","G8441",2003,1,"G8441 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",16,3,8,-0.363741396702176,-0.715952315923915,0.544228450166263
"G8441 Q4.18921","G8441",2006,1,"G8441 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",16,6,9,-0.363741396702176,-0.243545042232064,0.687957049778528
"G8441 Q4.18922","G8441",2014,2,"G8441 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",16,14,10,0.526775990918376,1.01620768761287,0.816526663267724
"G8441 Q4.18923","G8441",2012,1,"G8441 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",16,12,11,-0.363741396702176,0.701269505151639,0.932832025884061
"G8441 Q4.18924","G8441",2010,1,"G8441 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",16,10,12,-0.363741396702176,0.386331322690405,1.03901050307613
"G8441 Q4.18925","G8441",2001,1,"G8441 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",16,1,13,-0.363741396702176,-1.03089049838515,1.13668523372795
"G8441 Q4.18926","G8441",2009,1,"G8441 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",16,9,14,-0.363741396702176,0.228862231459788,1.22711790935395
"G8441 Q4.18927","G8441",2011,1,"G8441 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",16,11,15,-0.363741396702176,0.543800413921022,1.31130871617759
"G8441 Q4.18928","G8441",2016,1,"G8441 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",16,16,16,-0.363741396702176,1.33114587007411,1.39006395637374
"G8442 Q4.18929","G8442",2002,1,"G8442 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,0,1,-0.363741396702176,-1.18835958961577,-1.99327806845616
"G8442 Q4.18930","G8442",2008,1,"G8442 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,6,2,-0.363741396702176,-0.243545042232064,-1.14744256224869
"G8442 Q4.18931","G8442",2011,1,"G8442 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,9,3,-0.363741396702176,0.228862231459788,-0.652660509338816
"G8442 Q4.18932","G8442",2005,1,"G8442 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,3,4,-0.363741396702176,-0.715952315923915,-0.301607056041211
"G8442 Q4.18933","G8442",2004,1,"G8442 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,2,5,-0.363741396702176,-0.873421407154532,-0.029308842939751
"G8442 Q4.18934","G8442",2003,1,"G8442 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,1,6,-0.363741396702176,-1.03089049838515,0.193174996868658
"G8442 Q4.18935","G8442",2010,1,"G8442 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,8,7,-0.363741396702176,0.0713931402291707,0.381282403146479
"G8442 Q4.18936","G8442",2014,1,"G8442 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,12,8,-0.363741396702176,0.701269505151639,0.544228450166263
"G8442 Q4.18937","G8442",2013,2,"G8442 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,11,9,0.526775990918376,0.543800413921022,0.687957049778528
"G8442 Q4.18938","G8442",2015,1,"G8442 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,13,10,-0.363741396702176,0.858738596382256,0.816526663267724
"G8442 Q4.18939","G8442",2007,1,"G8442 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,5,11,-0.363741396702176,-0.401014133462681,0.932832025884061
"G8442 Q4.18940","G8442",2009,1,"G8442 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,7,12,-0.363741396702176,-0.0860759510014465,1.03901050307613
"G8442 Q4.18941","G8442",2006,1,"G8442 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,4,13,-0.363741396702176,-0.558483224693298,1.13668523372795
"G8443 Q4.18942","G8443",2003,1,"G8443 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",5,3,1,-0.363741396702176,-0.715952315923915,-1.99327806845616
"G8443 Q4.18943","G8443",2000,1,"G8443 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",5,0,2,-0.363741396702176,-1.18835958961577,-1.14744256224869
"G8443 Q4.18944","G8443",2002,1,"G8443 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",5,2,3,-0.363741396702176,-0.873421407154532,-0.652660509338816
"G8443 Q4.18945","G8443",2001,1,"G8443 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",5,1,4,-0.363741396702176,-1.03089049838515,-0.301607056041211
"G8443 Q4.18946","G8443",2004,1,"G8443 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",5,4,5,-0.363741396702176,-0.558483224693298,-0.029308842939751
"G8444 Q4.18947","G8444",2007,3,"G8444 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",6,0,1,1.41729337853893,-1.18835958961577,-1.99327806845616
"G8444 Q4.18948","G8444",2011,2,"G8444 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",6,4,2,0.526775990918376,-0.558483224693298,-1.14744256224869
"G8444 Q4.18949","G8444",2015,2,"G8444 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",6,8,3,0.526775990918376,0.0713931402291707,-0.652660509338816
"G8444 Q4.18950","G8444",2013,2,"G8444 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",6,6,4,0.526775990918376,-0.243545042232064,-0.301607056041211
"G8444 Q4.18951","G8444",2009,2,"G8444 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",6,2,5,0.526775990918376,-0.873421407154532,-0.029308842939751
"G8444 Q4.18952","G8444",2017,2,"G8444 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",6,10,6,0.526775990918376,0.386331322690405,0.193174996868658
"G8445 Q2.18953","G8445",2002,2,"G8445 Q2","2",FALSE,FALSE,"FRA",2080020830,"Palearctic",7,2,1,0.526775990918376,-0.873421407154532,-1.99327806845616
"G8445 Q2.18954","G8445",2005,1,"G8445 Q2","2",FALSE,FALSE,"FRA",2080020830,"Palearctic",7,5,2,-0.363741396702176,-0.401014133462681,-1.14744256224869
"G8445 Q2.18955","G8445",2006,1,"G8445 Q2","2",FALSE,FALSE,"FRA",2080020830,"Palearctic",7,6,3,-0.363741396702176,-0.243545042232064,-0.652660509338816
"G8445 Q2.18956","G8445",2003,1,"G8445 Q2","2",FALSE,FALSE,"FRA",2080020830,"Palearctic",7,3,4,-0.363741396702176,-0.715952315923915,-0.301607056041211
"G8445 Q2.18957","G8445",2004,1,"G8445 Q2","2",FALSE,FALSE,"FRA",2080020830,"Palearctic",7,4,5,-0.363741396702176,-0.558483224693298,-0.029308842939751
"G8445 Q2.18958","G8445",2016,10,"G8445 Q2","2",FALSE,FALSE,"FRA",2080020830,"Palearctic",7,16,6,7.65091509188279,1.33114587007411,0.193174996868658
"G8445 Q2.18959","G8445",2000,1,"G8445 Q2","2",FALSE,FALSE,"FRA",2080020830,"Palearctic",7,0,7,-0.363741396702176,-1.18835958961577,0.381282403146479
"G8447 Q2.18960","G8447",2005,1,"G8447 Q2","2",FALSE,FALSE,"FRA",2080020790,"Palearctic",9,5,1,-0.363741396702176,-0.401014133462681,-1.99327806845616
"G8447 Q2.18961","G8447",2001,1,"G8447 Q2","2",FALSE,FALSE,"FRA",2080020790,"Palearctic",9,1,2,-0.363741396702176,-1.03089049838515,-1.14744256224869
"G8447 Q2.18962","G8447",2002,1,"G8447 Q2","2",FALSE,FALSE,"FRA",2080020790,"Palearctic",9,2,3,-0.363741396702176,-0.873421407154532,-0.652660509338816
"G8447 Q2.18963","G8447",2003,1,"G8447 Q2","2",FALSE,FALSE,"FRA",2080020790,"Palearctic",9,3,4,-0.363741396702176,-0.715952315923915,-0.301607056041211
"G8447 Q2.18964","G8447",2006,1,"G8447 Q2","2",FALSE,FALSE,"FRA",2080020790,"Palearctic",9,6,5,-0.363741396702176,-0.243545042232064,-0.029308842939751
"G8447 Q2.18965","G8447",2011,2,"G8447 Q2","2",FALSE,FALSE,"FRA",2080020790,"Palearctic",9,11,6,0.526775990918376,0.543800413921022,0.193174996868658
"G8447 Q2.18966","G8447",2000,1,"G8447 Q2","2",FALSE,FALSE,"FRA",2080020790,"Palearctic",9,0,7,-0.363741396702176,-1.18835958961577,0.381282403146479
"G8447 Q2.18967","G8447",2004,1,"G8447 Q2","2",FALSE,FALSE,"FRA",2080020790,"Palearctic",9,4,8,-0.363741396702176,-0.558483224693298,0.544228450166263
"G8447 Q2.18968","G8447",2009,3,"G8447 Q2","2",FALSE,FALSE,"FRA",2080020790,"Palearctic",9,9,9,1.41729337853893,0.228862231459788,0.687957049778528
"G8449 Q2.18969","G8449",2004,1,"G8449 Q2","2",FALSE,FALSE,"FRA",2080020910,"Palearctic",9,4,1,-0.363741396702176,-0.558483224693298,-1.99327806845616
"G8449 Q2.18970","G8449",2006,1,"G8449 Q2","2",FALSE,FALSE,"FRA",2080020910,"Palearctic",9,6,2,-0.363741396702176,-0.243545042232064,-1.14744256224869
"G8449 Q2.18971","G8449",2001,1,"G8449 Q2","2",FALSE,FALSE,"FRA",2080020910,"Palearctic",9,1,3,-0.363741396702176,-1.03089049838515,-0.652660509338816
"G8449 Q2.18972","G8449",2000,1,"G8449 Q2","2",FALSE,FALSE,"FRA",2080020910,"Palearctic",9,0,4,-0.363741396702176,-1.18835958961577,-0.301607056041211
"G8449 Q2.18973","G8449",2012,6,"G8449 Q2","2",TRUE,FALSE,"FRA",2080020910,"Palearctic",9,12,5,4.08884554140058,0.701269505151639,-0.029308842939751
"G8449 Q2.18974","G8449",2016,4,"G8449 Q2","2",FALSE,FALSE,"FRA",2080020910,"Palearctic",9,16,6,2.30781076615948,1.33114587007411,0.193174996868658
"G8449 Q2.18975","G8449",2005,1,"G8449 Q2","2",FALSE,FALSE,"FRA",2080020910,"Palearctic",9,5,7,-0.363741396702176,-0.401014133462681,0.381282403146479
"G8449 Q2.18976","G8449",2003,1,"G8449 Q2","2",FALSE,FALSE,"FRA",2080020910,"Palearctic",9,3,8,-0.363741396702176,-0.715952315923915,0.544228450166263
"G8449 Q2.18977","G8449",2002,1,"G8449 Q2","2",FALSE,FALSE,"FRA",2080020910,"Palearctic",9,2,9,-0.363741396702176,-0.873421407154532,0.687957049778528
"G8451 Q2.18978","G8451",2001,1,"G8451 Q2","2",FALSE,FALSE,"FRA",2080020840,"Palearctic",8,1,1,-0.363741396702176,-1.03089049838515,-1.99327806845616
"G8451 Q2.18979","G8451",2003,1,"G8451 Q2","2",FALSE,FALSE,"FRA",2080020840,"Palearctic",8,3,2,-0.363741396702176,-0.715952315923915,-1.14744256224869
"G8451 Q2.18980","G8451",2006,1,"G8451 Q2","2",TRUE,FALSE,"FRA",2080020840,"Palearctic",8,6,3,-0.363741396702176,-0.243545042232064,-0.652660509338816
"G8451 Q2.18981","G8451",2016,10,"G8451 Q2","2",FALSE,FALSE,"FRA",2080020840,"Palearctic",8,16,4,7.65091509188279,1.33114587007411,-0.301607056041211
"G8451 Q2.18982","G8451",2002,1,"G8451 Q2","2",FALSE,FALSE,"FRA",2080020840,"Palearctic",8,2,5,-0.363741396702176,-0.873421407154532,-0.029308842939751
"G8451 Q2.18983","G8451",2004,1,"G8451 Q2","2",FALSE,FALSE,"FRA",2080020840,"Palearctic",8,4,6,-0.363741396702176,-0.558483224693298,0.193174996868658
"G8451 Q2.18984","G8451",2000,1,"G8451 Q2","2",FALSE,FALSE,"FRA",2080020840,"Palearctic",8,0,7,-0.363741396702176,-1.18835958961577,0.381282403146479
"G8451 Q2.18985","G8451",2005,1,"G8451 Q2","2",FALSE,FALSE,"FRA",2080020840,"Palearctic",8,5,8,-0.363741396702176,-0.401014133462681,0.544228450166263
"G8453 Q4.18986","G8453",2004,1,"G8453 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",12,5,1,-0.363741396702176,-0.401014133462681,-1.99327806845616
"G8453 Q4.18987","G8453",2011,2,"G8453 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",12,12,2,0.526775990918376,0.701269505151639,-1.14744256224869
"G8453 Q4.18988","G8453",1999,1,"G8453 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",12,0,3,-0.363741396702176,-1.18835958961577,-0.652660509338816
"G8453 Q4.18989","G8453",2014,1,"G8453 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",12,15,4,-0.363741396702176,1.17367677884349,-0.301607056041211
"G8453 Q4.18990","G8453",2003,1,"G8453 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",12,4,5,-0.363741396702176,-0.558483224693298,-0.029308842939751
"G8453 Q4.18991","G8453",2009,2,"G8453 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",12,10,6,0.526775990918376,0.386331322690405,0.193174996868658
"G8453 Q4.18992","G8453",2000,1,"G8453 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",12,1,7,-0.363741396702176,-1.03089049838515,0.381282403146479
"G8453 Q4.18993","G8453",2007,3,"G8453 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",12,8,8,1.41729337853893,0.0713931402291707,0.544228450166263
"G8453 Q4.18994","G8453",2001,1,"G8453 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",12,2,9,-0.363741396702176,-0.873421407154532,0.687957049778528
"G8453 Q4.18995","G8453",2015,1,"G8453 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",12,16,10,-0.363741396702176,1.33114587007411,0.816526663267724
"G8453 Q4.18996","G8453",2002,1,"G8453 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",12,3,11,-0.363741396702176,-0.715952315923915,0.932832025884061
"G8453 Q4.18997","G8453",2013,2,"G8453 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",12,14,12,0.526775990918376,1.01620768761287,1.03901050307613
"G8454 Q4.18998","G8454",2008,1,"G8454 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",17,8,1,-0.363741396702176,0.0713931402291707,-1.99327806845616
"G8454 Q4.18999","G8454",2016,2,"G8454 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",17,16,2,0.526775990918376,1.33114587007411,-1.14744256224869
"G8454 Q4.19000","G8454",2006,1,"G8454 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",17,6,3,-0.363741396702176,-0.243545042232064,-0.652660509338816
"G8454 Q4.19001","G8454",2004,1,"G8454 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",17,4,4,-0.363741396702176,-0.558483224693298,-0.301607056041211
"G8454 Q4.19002","G8454",2011,1,"G8454 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",17,11,5,-0.363741396702176,0.543800413921022,-0.029308842939751
"G8454 Q4.19003","G8454",2003,1,"G8454 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",17,3,6,-0.363741396702176,-0.715952315923915,0.193174996868658
"G8454 Q4.19004","G8454",2014,1,"G8454 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",17,14,7,-0.363741396702176,1.01620768761287,0.381282403146479
"G8454 Q4.19005","G8454",2007,1,"G8454 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",17,7,8,-0.363741396702176,-0.0860759510014465,0.544228450166263
"G8454 Q4.19006","G8454",2009,1,"G8454 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",17,9,9,-0.363741396702176,0.228862231459788,0.687957049778528
"G8454 Q4.19007","G8454",2000,1,"G8454 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",17,0,10,-0.363741396702176,-1.18835958961577,0.816526663267724
"G8454 Q4.19008","G8454",2013,1,"G8454 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",17,13,11,-0.363741396702176,0.858738596382256,0.932832025884061
"G8454 Q4.19009","G8454",2002,1,"G8454 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",17,2,12,-0.363741396702176,-0.873421407154532,1.03901050307613
"G8454 Q4.19010","G8454",2005,1,"G8454 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",17,5,13,-0.363741396702176,-0.401014133462681,1.13668523372795
"G8454 Q4.19011","G8454",2001,1,"G8454 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",17,1,14,-0.363741396702176,-1.03089049838515,1.22711790935395
"G8454 Q4.19012","G8454",2012,1,"G8454 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",17,12,15,-0.363741396702176,0.701269505151639,1.31130871617759
"G8454 Q4.19013","G8454",2017,1,"G8454 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",17,17,16,-0.363741396702176,1.48861496130472,1.39006395637374
"G8454 Q4.19014","G8454",2010,1,"G8454 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",17,10,17,-0.363741396702176,0.386331322690405,1.46404313297706
"G8455 Q4.19015","G8455",2004,1,"G8455 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,6,1,-0.363741396702176,-0.243545042232064,-1.99327806845616
"G8455 Q4.19016","G8455",2010,2,"G8455 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,12,2,0.526775990918376,0.701269505151639,-1.14744256224869
"G8455 Q4.19017","G8455",1998,1,"G8455 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,0,3,-0.363741396702176,-1.18835958961577,-0.652660509338816
"G8455 Q4.19018","G8455",1999,1,"G8455 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,1,4,-0.363741396702176,-1.03089049838515,-0.301607056041211
"G8455 Q4.19019","G8455",2012,2,"G8455 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,14,5,0.526775990918376,1.01620768761287,-0.029308842939751
"G8455 Q4.19020","G8455",2001,1,"G8455 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,3,6,-0.363741396702176,-0.715952315923915,0.193174996868658
"G8455 Q4.19021","G8455",2003,1,"G8455 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,5,7,-0.363741396702176,-0.401014133462681,0.381282403146479
"G8455 Q4.19022","G8455",2000,1,"G8455 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,2,8,-0.363741396702176,-0.873421407154532,0.544228450166263
"G8455 Q4.19023","G8455",2008,1,"G8455 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,10,9,-0.363741396702176,0.386331322690405,0.687957049778528
"G8455 Q4.19024","G8455",2005,1,"G8455 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,7,10,-0.363741396702176,-0.0860759510014465,0.816526663267724
"G8455 Q4.19025","G8455",2006,1,"G8455 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,8,11,-0.363741396702176,0.0713931402291707,0.932832025884061
"G8455 Q4.19026","G8455",2007,1,"G8455 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,9,12,-0.363741396702176,0.228862231459788,1.03901050307613
"G8455 Q4.19027","G8455",2002,1,"G8455 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",13,4,13,-0.363741396702176,-0.558483224693298,1.13668523372795
"G8457 Q4.19028","G8457",2006,1,"G8457 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",8,7,1,-0.363741396702176,-0.0860759510014465,-1.99327806845616
"G8457 Q4.19029","G8457",2000,1,"G8457 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",8,1,2,-0.363741396702176,-1.03089049838515,-1.14744256224869
"G8457 Q4.19030","G8457",2002,1,"G8457 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",8,3,3,-0.363741396702176,-0.715952315923915,-0.652660509338816
"G8457 Q4.19031","G8457",1999,1,"G8457 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",8,0,4,-0.363741396702176,-1.18835958961577,-0.301607056041211
"G8457 Q4.19032","G8457",2003,1,"G8457 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",8,4,5,-0.363741396702176,-0.558483224693298,-0.029308842939751
"G8457 Q4.19033","G8457",2004,1,"G8457 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",8,5,6,-0.363741396702176,-0.401014133462681,0.193174996868658
"G8457 Q4.19034","G8457",2001,1,"G8457 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",8,2,7,-0.363741396702176,-0.873421407154532,0.381282403146479
"G8457 Q4.19035","G8457",2005,1,"G8457 Q4","4",FALSE,FALSE,"FRA",2080021030,"Palearctic",8,6,8,-0.363741396702176,-0.243545042232064,0.544228450166263
"G8459 Q4.19036","G8459",2003,1,"G8459 Q4","4",FALSE,FALSE,"FRA",2080023010,"Palearctic",5,4,1,-0.363741396702176,-0.558483224693298,-1.99327806845616
"G8459 Q4.19037","G8459",2000,1,"G8459 Q4","4",FALSE,FALSE,"FRA",2080023010,"Palearctic",5,1,2,-0.363741396702176,-1.03089049838515,-1.14744256224869
"G8459 Q4.19038","G8459",2002,1,"G8459 Q4","4",FALSE,FALSE,"FRA",2080023010,"Palearctic",5,3,3,-0.363741396702176,-0.715952315923915,-0.652660509338816
"G8459 Q4.19039","G8459",2001,1,"G8459 Q4","4",FALSE,FALSE,"FRA",2080023010,"Palearctic",5,2,4,-0.363741396702176,-0.873421407154532,-0.301607056041211
"G8459 Q4.19040","G8459",1999,1,"G8459 Q4","4",FALSE,FALSE,"FRA",2080023010,"Palearctic",5,0,5,-0.363741396702176,-1.18835958961577,-0.029308842939751
"G8461 Q2.19041","G8461",2011,2,"G8461 Q2","2",FALSE,FALSE,"FRA",2080021110,"Palearctic",7,7,1,0.526775990918376,-0.0860759510014465,-1.99327806845616
"G8461 Q2.19042","G8461",2013,2,"G8461 Q2","2",FALSE,FALSE,"FRA",2080021110,"Palearctic",7,9,2,0.526775990918376,0.228862231459788,-1.14744256224869
