"","SpecCode","Suporder","Order","Family","MBl","BEl","VEp","REs","OGp","RMl","BLs","PFv","PFs","CPt","Type.of.illustration","Reference","Species"
"7234",47714,"Teleostei","Salmoniformes","Salmonidae",NA,5.696624314,0.593143043,0.314727944,0.434483701,0.884567252,0.613949125,0.241478297,0.173159509,3.337027636,"Photograph","Atlas Russie","Salvelinus jacuticus"
"7235",62775,"Teleostei","Salmoniformes","Salmonidae",NA,5.141598166,0.654533719,0.22005163,0.623439876,1.095709808,0.617729882,0.265484168,0.128691949,3.216037189,"Photograph","Atlas Russie","Salvelinus kronocius"
"7236",6411,"Teleostei","Salmoniformes","Salmonidae",120,5.370258302,0.575532433,0.345898526,0.534689525,1.023295724,0.539968655,0.254158652,0.129873258,2.768748627,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Salvelinus leucomaenis"
"7237",61678,"Teleostei","Salmoniformes","Salmonidae",NA,6.049149161,0.591575598,0.315955553,0.478861986,1.235647374,0.535382438,0.239534475,0.123843446,3.305714553,"Photograph","Atlas Russie","Salvelinus levanidovi"
"7238",2691,"Teleostei","Salmoniformes","Salmonidae",127,4.521742325,0.552289196,0.286437728,0.473834227,0.943577038,0.483633305,0.233899162,0.137087916,2.228960467,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Salvelinus malma"
"7239",248,"Teleostei","Salmoniformes","Salmonidae",150,4.850792773,0.642957227,0.329173077,0.478585914,1.014865385,0.479351032,0.242920354,0.16313325,3.656679023,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Salvelinus namaycush"
"7240",48136,"Teleostei","Salmoniformes","Salmonidae",55,3.825964414,0.630604809,0.270774016,0.64863779,0.959145977,0.432508316,0.310830718,0.163962662,3.201151762,"Photograph","Atlas Russie","Salvelinus neiva"
"7241",62777,"Teleostei","Salmoniformes","Salmonidae",NA,4.560601537,0.587936962,0.284388593,0.500030982,0.622215089,0.637575601,0.324222777,0.182176229,2.03747453,"Photograph","Atlas Russie","Salvelinus schmidti"
"7242",63001,"Teleostei","Salmoniformes","Salmonidae",NA,4.197804556,0.604641229,0.274497717,0.57560176,0.975235102,0.593042131,0.238439148,0.217511873,3.877238204,"Photograph","Atlas Russie","Salvelinus taimyricus"
"7243",63243,"Teleostei","Salmoniformes","Salmonidae",NA,4.671957388,0.466609029,0.238309715,0.445128144,0.932535547,0.49775512,0.204879309,0.132075849,3.103205771,"Photograph","Atlas Russie","Salvelinus taranetzi"
"7244",47721,"Teleostei","Salmoniformes","Salmonidae",37,4.088484423,0.71873971,0.273791992,0.656260957,1.103540017,0.437523917,0.343785319,0.19632706,2.714688622,"Photograph","Atlas Russie","Salvelinus tolmachoffi"
"7245",47723,"Teleostei","Salmoniformes","Salmonidae",NA,4.443402835,0.610754395,0.371208262,0.518842373,0.623049136,0.504167737,0.332064723,0.25973364,2.852300456,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Salvethymus svetovidovi"
"7246",10054,"Teleostei","Perciformes","Anabantidae",20,2.883087308,0.46929725,0.556931818,0.422874085,0.404647727,0.555134999,0.334866263,0.223181563,2.212322749,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Sandelia capensis"
"7247",3515,"Teleostei","Perciformes","Percidae",76,5.08365374,0.491267055,0.347475989,0.342916634,0.812139047,0.53014187,0.252316637,0.14582914,2.781518148,"Photograph","North American Native Fishes Association (http://gallery.nanfa.org/)","Sander canadensis"
"7248",360,"Teleostei","Perciformes","Percidae",100,4.436274074,0.388211694,0.493332767,0.228995964,0.653749788,0.380940055,0.34755846,0.146019498,3.388258784,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Sander lucioperca"
"7249",9404,"Teleostei","Perciformes","Percidae",NA,4.180091215,0.674263588,0.424880552,0.577838126,0.911944789,0.367134003,0.495627656,0.139951633,2.120536629,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Sander marinus"
"7250",3516,"Teleostei","Perciformes","Percidae",107,4.535254447,0.514283368,0.404434821,0.346393314,0.744350786,0.485716632,0.417830685,0.140581441,2.900798477,"Photograph","North American Native Fishes Association (http://gallery.nanfa.org/)","Sander vitreus"
"7251",9405,"Teleostei","Perciformes","Percidae",40,4.228184711,0.411617785,0.478388135,0.287411181,0.667479754,0.422416209,0.371300922,0.123116244,1.976688823,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Sander volgensis"
"7252",22899,"Teleostei","Cypriniformes","Cyprinidae",NA,4.790625071,0.459290093,0.525351781,0.220980476,0.307208553,0.575571794,0.226749316,0.140966188,2.730023237,"Photograph","http://www.ses.usp.ac.jp","Sarcocheilichthys biwaensis"
"7253",47348,"Teleostei","Cypriniformes","Cyprinidae",10,3.793546664,0.413662363,0.347693867,0.304921109,0.362957063,0.449863845,0.201502261,0.153691203,1.88286002,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Sarcocheilichthys czerskii"
"7254",56293,"Teleostei","Cypriniformes","Cyprinidae",8.6,3.65607818,0.658833996,0.324431244,0.565196452,0.264693858,0.556273495,0.293628179,0.191188658,2.093272627,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Sarcocheilichthys davidi"
"7255",60227,"Teleostei","Cypriniformes","Cyprinidae",9,3.425197564,0.558850994,0.380754142,0.382806729,0.197778781,0.493818729,0.27769725,0.180596896,1.917378489,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Sarcocheilichthys hainanensis"
"7256",54969,"Teleostei","Cypriniformes","Cyprinidae",17,4.328997246,0.547636535,0.376239047,0.384874125,0.257507776,0.510444543,0.220328272,0.17113878,2.662124851,"Photograph","Chinese Academy of Sciences (https://english.cas.cn)
","Sarcocheilichthys kiangsiensis"
"7257",61866,"Teleostei","Cypriniformes","Cyprinidae",20,3.268107346,0.616053776,0.232376267,0.472759468,0.341720072,0.519532839,0.338210096,0.1882014,1.969532621,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Sarcocheilichthys lacustris"
"7258",12225,"Teleostei","Cypriniformes","Cyprinidae",16,3.902739999,0.535212178,0.40715937,0.467920977,0.286752697,0.467717907,0.263575646,0.179419948,2.601816318,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Sarcocheilichthys nigripinnis"
"7259",54968,"Teleostei","Cypriniformes","Cyprinidae",7,3.973870998,0.542548384,0.426921659,0.400770759,0.326070756,0.493367578,0.2509656,0.172352261,2.134355875,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Sarcocheilichthys parvus"
"7260",47349,"Teleostei","Cypriniformes","Cyprinidae",30,3.342693488,0.546129195,0.354818867,0.390998364,0.321645044,0.45524884,0.262528773,0.193487191,2.175206556,"Photograph","Chinese Academy of Sciences (https://english.cas.cn)
","Sarcocheilichthys sinensis"
"7261",23623,"Teleostei","Cypriniformes","Cyprinidae",14.9,4.376005916,0.481508548,0.448471253,0.269363609,0.194915254,0.523554744,0.245865414,0.167147117,2.997931495,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Sarcocheilichthys variegatus"
"7262",48804,"Teleostei","Siluriformes","Trichomycteridae",2.1,4.131893477,0.510299767,0.105897532,0.256805695,NA,0.640327444,0.210050535,0.271392889,1.994415636,"Photograph","https://www.planetcatfish.com/","Sarcoglanis simplex"
"7263",5363,"Teleostei","Perciformes","Cichlidae",48,2.317234052,0.661228917,0.20867325,0.516921953,0.31160976,0.592843862,0.398025588,0.198360844,2.04414649,"Photograph","Barcode of life data system (boldsystems.org)","Sargochromis giardi"
"7264",6904,"Teleostei","Perciformes","Cichlidae",20,2.706181323,0.586413384,0.289706089,0.433433593,0.385318443,0.587313523,0.356971141,0.208993003,NA,"Photograph","Unpublished","Sargochromis mellandi"
"7265",6909,"Teleostei","Perciformes","Cichlidae",19.3,2.647892691,0.633323,0.316326531,0.493503055,0.424663265,0.632903217,0.356718461,0.240658041,2.211153252,"Drawing","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Sargochromis thysi"
"7266",26090,"Teleostei","Cypriniformes","Cyprinidae",25,3.441458967,0.537126999,0.481140673,0.463005154,0.357998127,0.417634465,0.263480904,0.187417632,2.241986673,"Photograph","Web Museo della Fauna Europea (http://ittiofauna.org/)","Sarmarutilus rubilio"
"7267",1449,"Teleostei","Perciformes","Cichlidae",16,2.334048588,0.544333348,0.431945457,0.404133574,0.340137956,0.497583533,0.324790018,0.287252584,2.105564799,"Drawing","Paugy D, Leveque C. & Teugels G.G. (2003) Poissons d'eaux douces et saumatres d'Afrique de l'Ouest. Muséum national d'Histoire naturelle, Paris, 1272p","Sarotherodon caudomarginatus"
"7268",1389,"Teleostei","Perciformes","Cichlidae",41,2.026456221,0.570146872,0.277301603,0.41552066,0.196892541,0.479645961,0.395698647,0.340580373,2.236462026,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Sarotherodon galilaeus"
"7269",1412,"Teleostei","Perciformes","Cichlidae",28,2.25504104,0.638418923,0.308354924,0.411197555,0.24501612,0.597493293,0.322322935,0.36199894,2.641301054,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Sarotherodon melanotheron"
"7270",1414,"Teleostei","Perciformes","Cichlidae",28.3,2.063360112,0.616546746,0.282369461,0.441387822,0.218668437,0.610241006,0.365867971,0.364525849,2.425283784,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Sarotherodon occidentalis"
"7271",2056,"Teleostei","Perciformes","Cichlidae",17.9,1.855822624,0.517146597,0.293053847,0.366571474,0.261399145,0.448076313,0.302221165,0.412152429,1.930823424,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Sarotherodon tournieri"
"7272",52642,"Teleostei","Characiformes","Anostomidae",8,4.805520769,0.444462448,0.441368657,0.704244164,0.420679501,0.67130473,0.236154674,0.158961739,2.387089623,"Photograph","http://www.wikipeixes.com.br/","Sartor elongatus"
"7273",51383,"Teleostei","Characiformes","Anostomidae",NA,4.320418046,0.501975331,0.375988299,0.72714204,0.365660423,0.645668176,0.253666035,0.161619768,2.530654102,"Photograph","http://www.wikipeixes.com.br/","Sartor respectus"
"7274",3052,"Teleostei","Siluriformes","Ictaluridae",14,4.422947457,0.726416119,0,0.51093684,0.349149903,0.573372745,0.405405079,0.151829262,2.234437264,"Photograph","Florida Museum of Natural History - University of Florida (https://www.floridamuseum.ufl.edu)","Satan eurystomus"
"7275",12313,"Teleostei","Perciformes","Cichlidae",17,2.63890785,0.598393897,0.403352036,0.361573981,0.471151299,0.666966473,0.385484842,0.334235112,2.078268887,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Satanoperca acuticeps"
"7276",12319,"Teleostei","Perciformes","Cichlidae",17,2.782131567,0.698069198,0.229946524,0.309368039,0.262085561,0.727576916,0.41909014,0.306655488,2.423634849,"Photograph","Auburn University, USA (https://auburn.edu)","Satanoperca daemon"
"7277",11168,"Teleostei","Perciformes","Cichlidae",18.5,2.655469894,0.693117261,0.274173007,0.317851587,0.306930294,0.706929463,0.419505747,0.307329833,2.48514245,"Photograph","Unpublished","Satanoperca jurupari"
"7278",47522,"Teleostei","Perciformes","Cichlidae",15,2.651254022,0.633670025,0.328560743,0.189217522,0.256567079,0.749215412,0.299415845,0.242230572,2.481493376,"Photograph","The Cichlid room companion (https://cichlidae.com/)","Satanoperca leucosticta"
"7279",57778,"Teleostei","Perciformes","Cichlidae",27,2.46518696,0.675117891,0.262648864,0.296835658,0.367425205,0.727102329,0.3483284,0.322676508,2.162893318,"Photograph","http://www.wikipeixes.com.br/","Satanoperca pappaterra"
"7280",66554,"Teleostei","Perciformes","Cichlidae",14.1,2.7230648,0.629583488,0.26973732,0.226305373,0.304775014,0.755429748,0.356729192,0.31950593,2.086112921,"Photograph","Guyane Wild Fish (https://guyanewildfish.wixsite.com/guyanewildfish)","Satanoperca rhynchitis"
"7281",47352,"Teleostei","Cypriniformes","Cyprinidae",24.3,6.646302531,0.646621779,0.42261003,0.213605758,0.276594113,0.756689691,0.129643603,0.197831925,2.611882922,"Photograph","Chinese Academy of Sciences (https://english.cas.cn)
","Saurogobio dabryi"
"7282",55397,"Teleostei","Cypriniformes","Cyprinidae",25.8,7.812008617,0.503273687,0.301158956,0.26125283,0.433676833,0.513871399,0.161161402,0.138919418,2.66365316,"Photograph","Chinese Academy of Sciences (https://english.cas.cn)
","Saurogobio dumerili"
"7283",55853,"Teleostei","Cypriniformes","Cyprinidae",16.8,5.928096158,0.537337314,0.284976392,0.117260825,0.553744019,0.615758356,0.156100607,0.196098536,4.850188509,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Saurogobio gracilicaudatus"
"7284",55855,"Teleostei","Cypriniformes","Cyprinidae",14.2,5.594535181,0.540175131,0.559909852,0.259045051,0.315253197,0.377736555,0.197003618,0.147516929,3.01671506,"Photograph","Chinese Academy of Sciences (https://english.cas.cn)
","Saurogobio gymnocheilus"
"7285",54986,"Teleostei","Cypriniformes","Cyprinidae",14.9,6.392678764,0.715296902,0.344848757,0.367915144,0.329454927,0.69924505,0.26187659,0.167892944,4.566667565,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Saurogobio immaculatus"
"7286",55854,"Teleostei","Cypriniformes","Cyprinidae",26,7.548589687,0.668774064,0.334793722,0.093676355,0.374445849,0.795685531,0.146946376,0.158981345,3.697708615,"Photograph","Chinese Academy of Sciences (https://english.cas.cn)
","Saurogobio xiangjiangensis"
