"","Site","Country","HydroBasin","taxnovel","trophnovel","cooccur","total_bincount","mean_ts_fill","mean_ts_fillS","bincountS"
"1858","G9544","SWE","2080030650",FALSE,FALSE,0,484,0.88,0.624428526358154,2.26246678469987
"1859","G9548","SWE","2080030660",FALSE,FALSE,0,225,0.9375,0.922661272317969,0.548642441305018
"1860","G9549","SWE","2080030660",FALSE,FALSE,0,256,0.727272727272727,-0.167715368048941,0.753771995919846
"1861","G9551","SWE","2080030660",TRUE,FALSE,0,529,0.958333333333333,1.03071661505703,2.56023549301172
"1862","G9553","SWE","2080030760",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1863","G9555","SWE","2080030760",FALSE,FALSE,0,121,0.916666666666667,0.814605929578905,-0.139534129015697
"1864","G9558","SWE","2080030760",FALSE,FALSE,0,441,0.875,0.598495244100779,1.97793224120189
"1865","G9560","SWE","2080030650",FALSE,FALSE,0,25,0.416666666666667,-1.77872229615861,-0.774774040080972
"1866","G9561","SWE","2080030650",FALSE,FALSE,0,400,0.952380952380952,0.999843659988728,1.70663186251776
"1867","G9562","SWE","2080030610",FALSE,FALSE,0,400,0.909090909090909,0.775313077673791,1.70663186251776
"1868","G9564","SWE","2080030610",TRUE,TRUE,0,529,1,1.24682730053516,2.56023549301172
"1869","G9566","SWE","2080030650",FALSE,FALSE,0,441,1,1.24682730053516,1.97793224120189
"1870","G9568","SWE","2080030710",FALSE,FALSE,0,400,0.8,0.209496010240152,1.70663186251776
"1871","G9569","SWE","2080030650",TRUE,TRUE,1,361,0.904761904761905,0.752860019442298,1.44856564864749
"1872","G9570","SWE","2080030630",FALSE,FALSE,0,400,0.909090909090909,0.775313077673791,1.70663186251776
"1873","G9571","SWE","2080030710",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1874","G9572","SWE","2080030610",FALSE,FALSE,0,100,0.833333333333333,0.382384558622653,-0.278492859561226
"1875","G9573","SWE","2080030760",FALSE,FALSE,0,361,0.826086956521739,0.344800091582979,1.44856564864749
"1876","G9575","SWE","2080030710",FALSE,FALSE,0,400,0.8,0.209496010240152,1.70663186251776
"1877","G9576","SWE","2080030660",FALSE,FALSE,0,225,1,1.24682730053516,0.548642441305018
"1878","G9577","SWE","2080030660",FALSE,FALSE,0,289,0.80952380952381,0.258892738349438,0.972135715348535
"1879","G9578","SWE","2080030630",FALSE,FALSE,0,144,0.923076923076923,0.847853727344771,0.0126587663436921
"1880","G9583","SWE","2080030610",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"1881","G9584","SWE","2080030710",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1882","G9586","SWE","2080030710",FALSE,FALSE,0,196,0.666666666666667,-0.482058183289852,0.356747051504049
"1883","G9587","SWE","2080030760",FALSE,FALSE,0,196,0.666666666666667,-0.482058183289852,0.356747051504049
"1884","G9589","SWE","2080030710",FALSE,TRUE,0,361,0.791666666666667,0.166273873144527,1.44856564864749
"1885","G9590","SWE","2080030710",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1886","G9591","SWE","2080030610",FALSE,TRUE,0,400,0.909090909090909,0.775313077673791,1.70663186251776
"1887","G9594","SWE","2080030710",FALSE,FALSE,0,484,0.88,0.624428526358154,2.26246678469987
"1888","G9599","SWE","2080030610",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"1889","G9600","SWE","2080030610",FALSE,FALSE,0,121,0.846153846153846,0.448880154154384,-0.139534129015697
"1890","G9602","SWE","2080030630",FALSE,FALSE,0,256,0.888888888888889,0.670532139260154,0.753771995919846
"1891","G9605","SWE","2080030650",FALSE,FALSE,0,100,0.526315789473684,-1.21000996595301,-0.278492859561226
"1892","G9609","SWE","2080030610",FALSE,FALSE,0,625,0.961538461538462,1.04734051393996,3.195475404077
"1893","G9610","SWE","2080030630",FALSE,FALSE,0,225,0.75,-0.0498368123335991,0.548642441305018
"1894","G9612","SWE","2080030610",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1895","G9613","SWE","2080030610",FALSE,FALSE,0,64,0.666666666666667,-0.482058183289852,-0.516707826210704
"1896","G9614","SWE","2080030630",FALSE,FALSE,0,81,0.642857142857143,-0.605550003563066,-0.404217425292895
"1897","G9615","SWE","2080030610",FALSE,FALSE,0,289,0.772727272727273,0.0680417433817423,0.972135715348535
"1898","G9616","SWE","2080030610",FALSE,FALSE,0,25,0.384615384615385,-1.94496128498794,-0.774774040080972
"1899","G9617","SWE","2080030610",FALSE,FALSE,0,100,1,1.24682730053516,-0.278492859561226
"1900","G9618","SWE","2080030610",FALSE,FALSE,0,576,1,1.24682730053516,2.87123836613743
"1901","G9619","SWE","2080030610",FALSE,FALSE,0,121,0.846153846153846,0.448880154154384,-0.139534129015697
"1902","G9620","SWE","2080030570",TRUE,FALSE,0,136,0.59919028340081,-0.83203500187791,-0.0402778929117475
"1903","G9624","SWE","2080030630",FALSE,FALSE,0,64,0.615384615384615,-0.748040565416776,-0.516707826210704
"1904","G9626","SWE","2080030570",TRUE,FALSE,0,149,0.583504730563554,-0.913390575696214,0.0457441783783419
"1905","G9631","SWE","2080030610",FALSE,FALSE,0,441,0.84,0.416962268299153,1.97793224120189
"1906","G9632","SWE","2080030610",FALSE,FALSE,0,441,0.84,0.416962268299153,1.97793224120189
"1907","G9633","SWE","2080030610",FALSE,FALSE,0,484,0.88,0.624428526358154,2.26246678469987
"1908","G9635","SWE","2080030610",FALSE,FALSE,0,169,0.65,-0.568502457481102,0.178085826516941
"1909","G9636","SWE","2080030650",TRUE,FALSE,0,49,0.411764705882353,-1.80414708268545,-0.615964062314653
"1910","G9638","SWE","2080030570",TRUE,FALSE,0,130,0.599431818181818,-0.830782243947736,-0.0799803873533272
"1911","G9639","SWE","2080030570",TRUE,FALSE,0,113,0.59859649122807,-0.835114797881485,-0.192470788271136
"1912","G9640","SWE","2080030570",FALSE,FALSE,0,145,0.537638831756479,-1.15128123564663,0.0192758487506221
"1913","G9641","SWE","2080030610",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1914","G9642","SWE","2080030610",FALSE,FALSE,0,100,0.769230769230769,0.0499065809639978,-0.278492859561226
"1915","G9643","SWE","2080030610",FALSE,FALSE,0,576,0.923076923076923,0.847853727344771,2.87123836613743
"1916","G9644","SWE","2080030570",FALSE,FALSE,0,145,0.537638831756479,-1.15128123564663,0.0192758487506221
"1917","G9645","SWE","2080030570",TRUE,FALSE,0,145,0.593048128342246,-0.863892250038369,0.0192758487506221
"1918","G9646","SWE","2080030610",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1919","G9649","SWE","2080030610",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1920","G965","USA","7080047060",FALSE,FALSE,0,117,0.785714285714286,0.135400918076223,-0.166002458643417
"1921","G9651","SWE","2080030650",FALSE,FALSE,0,81,0.5625,-1.02233489698517,-0.404217425292895
"1922","G9652","SWE","2080030610",FALSE,FALSE,0,100,0.909090909090909,0.775313077673791,-0.278492859561226
"1923","G9656","SWE","2080030610",FALSE,FALSE,0,100,0.909090909090909,0.775313077673791,-0.278492859561226
"1924","G9657","SWE","2080030650",FALSE,FALSE,0,144,0.6,-0.827835280054853,0.0126587663436921
"1925","G9659","SWE","2080030610",FALSE,FALSE,0,484,0.88,0.624428526358154,2.26246678469987
"1926","G9661","SWE","2080030610",FALSE,FALSE,0,81,0.692307692307692,-0.349066992226389,-0.404217425292895
"1927","G9662","SWE","2080030610",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1928","G9663","SWE","2080032980",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"1929","G9664","SWE","2080030610",FALSE,FALSE,0,121,0.6875,-0.374002840550788,-0.139534129015697
"1930","G9665","SWE","2080030610",FALSE,FALSE,0,441,0.84,0.416962268299153,1.97793224120189
"1931","G9666","SWE","2080030610",FALSE,FALSE,0,625,1,1.24682730053516,3.195475404077
"1932","G9669","SWE","2080030610",FALSE,FALSE,0,64,0.888888888888889,0.670532139260154,-0.516707826210704
"1933","G9670","SWE","2080030610",FALSE,TRUE,0,625,0.961538461538462,1.04734051393996,3.195475404077
"1934","G9673","SWE","2080030560",FALSE,FALSE,0,256,0.727272727272727,-0.167715368048941,0.753771995919846
"1935","G9674","SWE","2080030610",FALSE,FALSE,0,441,0.875,0.598495244100779,1.97793224120189
"1936","G9676","SWE","2080030560",FALSE,FALSE,0,256,0.761904761904762,0.0119090978030081,0.753771995919846
"1937","G9677","SWE","2080030610",FALSE,FALSE,0,441,0.84,0.416962268299153,1.97793224120189
"1938","G9678","SWE","2080030610",FALSE,FALSE,0,121,0.846153846153846,0.448880154154384,-0.139534129015697
"1939","G9679","SWE","2080030610",FALSE,TRUE,0,144,0.923076923076923,0.847853727344771,0.0126587663436921
"1940","G9680","SWE","2080030610",TRUE,TRUE,1,169,0.684210526315789,-0.391064210456956,0.178085826516941
"1941","G9681","SWE","2080030610",FALSE,FALSE,0,441,0.84,0.416962268299153,1.97793224120189
"1942","G9682","SWE","2080030610",FALSE,FALSE,0,144,0.571428571428571,-0.976025464382711,0.0126587663436921
"1943","G9684","SWE","2080030610",FALSE,FALSE,0,225,0.6,-0.827835280054853,0.548642441305018
"1944","G9685","SWE","2080031060",FALSE,FALSE,0,196,0.636363636363636,-0.639229590910307,0.356747051504049
"1945","G9686","SWE","2080030650",FALSE,FALSE,0,36,0.666666666666667,-0.482058183289852,-0.701986133604742
"1946","G9687","SWE","2080031060",FALSE,FALSE,0,289,0.772727272727273,0.0680417433817423,0.972135715348535
"1947","G969","USA","7080047060",FALSE,FALSE,0,25,0.333333333333333,-2.21094366711486,-0.774774040080972
"1948","G9690","SWE","2080031060",FALSE,FALSE,0,289,0.85,0.468828832813904,0.972135715348535
"1949","G9692","SWE","2080030610",FALSE,FALSE,0,225,0.625,-0.698168868767978,0.548642441305018
"1950","G9694","SWE","2080030560",FALSE,FALSE,0,225,0.789473684210526,0.154899626540415,0.548642441305018
"1951","G9697","SWE","2080032980",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1952","G9698","SWE","2080030560",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"1953","G9699","SWE","2080030560",TRUE,FALSE,0,484,0.916666666666667,0.814605929578905,2.26246678469987
"1954","G970","USA","7080047060",FALSE,FALSE,0,81,0.5625,-1.02233489698517,-0.404217425292895
"1955","G9700","SWE","2080030560",FALSE,TRUE,0,529,0.92,0.831894784417156,2.56023549301172
"1956","G9702","SWE","2080031060",FALSE,FALSE,0,400,0.909090909090909,0.775313077673791,1.70663186251776
"1957","G9704","SWE","2080030560",FALSE,TRUE,0,484,0.88,0.624428526358154,2.26246678469987
"1958","G9705","SWE","2080030650",FALSE,TRUE,0,36,0.666666666666667,-0.482058183289852,-0.701986133604742
"1959","G9707","SWE","2080030560",FALSE,FALSE,0,324,0.818181818181818,0.303798854812426,1.20373359959108
"1960","G9708","SWE","2080030560",FALSE,FALSE,0,324,0.9,0.728161655387655,1.20373359959108
"1961","G9709","SWE","2080030560",FALSE,FALSE,0,289,0.85,0.468828832813904,0.972135715348535
"1962","G9710","SWE","2080030560",FALSE,FALSE,0,400,0.869565217391304,0.570306893821024,1.70663186251776
"1963","G9712","SWE","2080030560",FALSE,FALSE,0,400,0.869565217391304,0.570306893821024,1.70663186251776
"1964","G9713","SWE","2080030560",TRUE,FALSE,0,256,0.727272727272727,-0.167715368048941,0.753771995919846
"1965","G9716","SWE","2080030560",FALSE,FALSE,0,81,1,1.24682730053516,-0.404217425292895
"1966","G9720","SWE","2080030560",FALSE,FALSE,0,121,0.6875,-0.374002840550788,-0.139534129015697
"1967","G9730","SWE","2080030650",FALSE,FALSE,0,81,0.5625,-1.02233489698517,-0.404217425292895
"1968","G9732","SWE","2080030480",FALSE,FALSE,0,25,0.555555555555556,-1.05835334456485,-0.774774040080972
"1969","G9734","SWE","2080030480",FALSE,FALSE,0,25,0.555555555555556,-1.05835334456485,-0.774774040080972
"1970","G9736","SWE","2080030480",FALSE,FALSE,0,100,0.485714285714286,-1.42059601736629,-0.278492859561226
"1971","G9741","SWE","2080030560",FALSE,FALSE,0,144,1,1.24682730053516,0.0126587663436921
"1972","G9757","SWE","2080030460",FALSE,FALSE,0,36,0.6,-0.827835280054853,-0.701986133604742
"1973","G9758","SWE","2080030460",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"1974","G9760","SWE","2080030460",FALSE,FALSE,0,25,0.625,-0.698168868767978,-0.774774040080972
"1975","G9762","SWE","2080030460",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"1976","G9763","SWE","2080032980",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1977","G9768","SWE","2080031060",FALSE,FALSE,0,136,0.680681818181818,-0.409366407265391,-0.0402778929117475
"1978","G9770","SWE","2080031060",FALSE,FALSE,0,170,0.696296296296296,-0.328379473616517,0.184702908923871
"1979","G9775","SWE","2080032990",FALSE,FALSE,0,676,0.896551724137931,0.710276633141189,3.53294660683043
"1980","G9777","SWE","2080030460",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"1981","G9778","SWE","2080030650",FALSE,FALSE,0,144,0.6,-0.827835280054853,0.0126587663436921
"1982","G9779","SWE","2080031060",FALSE,FALSE,0,74,0.475328947368421,-1.47446119949861,-0.450537002141404
"1983","G9780","SWE","2080030460",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"1984","G9783","SWE","2080031060",FALSE,FALSE,0,81,0.45,-1.60583374777611,-0.404217425292895
"1985","G9784","SWE","2080030460",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"1986","G9787","SWE","2080030460",FALSE,FALSE,0,36,0.272727272727273,-2.52528648235577,-0.701986133604742
"1987","G9793","SWE","2080030460",FALSE,FALSE,0,36,0.666666666666667,-0.482058183289852,-0.701986133604742
"1988","G9796","SWE","2080030460",TRUE,FALSE,0,100,0.909090909090909,0.775313077673791,-0.278492859561226
"1989","G9797","SWE","2080030460",FALSE,FALSE,0,49,0.875,0.598495244100779,-0.615964062314653
"1990","G9799","SWE","2080030430",FALSE,FALSE,0,400,0.869565217391304,0.570306893821024,1.70663186251776
"1991","G9801","SWE","2080032990",FALSE,FALSE,0,256,0.941176470588235,0.941729862213097,0.753771995919846
"1992","G9802","SWE","2080030370",TRUE,TRUE,1,361,0.904761904761905,0.752860019442298,1.44856564864749
"1993","G9805","SWE","2080030430",FALSE,FALSE,0,324,0.9,0.728161655387655,1.20373359959108
"1994","G9809","SWE","2080030420",FALSE,FALSE,0,181,0.495280320366133,-1.37098028202425,0.2574908154001
"1995","G981","USA","7080047060",FALSE,FALSE,0,36,0.6,-0.827835280054853,-0.701986133604742
"1996","G9812","SWE","2080030420",TRUE,FALSE,0,81,0.692307692307692,-0.349066992226389,-0.404217425292895
"1997","G9815","SWE","2080032980",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1998","G9816","SWE","2080030420",FALSE,FALSE,0,145,0.467557932263815,-1.51476678512543,0.0192758487506221
"1999","G9821","SWE","2080030420",FALSE,FALSE,0,164,0.508838383838384,-1.30065926464639,0.145000414482291
"2000","G9825","SWE","2080030420",FALSE,FALSE,0,85,0.574725274725275,-0.958926596960266,-0.377749095665175
"2001","G9826","SWE","2080030420",FALSE,TRUE,0,225,0.75,-0.0498368123335991,0.548642441305018
"2002","G9827","SWE","2080030420",FALSE,TRUE,0,144,0.6,-0.827835280054853,0.0126587663436921
"2003","G9828","SWE","2080030420",TRUE,FALSE,0,121,0.55,-1.0871681026286,-0.139534129015697
"2004","G9829","SWE","2080032990",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"2005","G9830","SWE","2080030420",FALSE,FALSE,0,81,0.75,-0.0498368123335991,-0.404217425292895
"2006","G9831","SWE","2080030420",FALSE,FALSE,0,193,0.511020113212092,-1.28934338391487,0.33689580428326
"2007","G9832","SWE","2080030650",FALSE,FALSE,0,361,0.95,0.987494477961406,1.44856564864749
"2008","G9833","SWE","2080030650",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"2009","G9834","SWE","2080030370",FALSE,FALSE,0,169,0.866666666666667,0.555273107005154,0.178085826516941
"2010","G9835","SWE","2080030650",FALSE,FALSE,0,49,0.875,0.598495244100779,-0.615964062314653
"2011","G9838","SWE","2080030370",FALSE,FALSE,0,64,0.8,0.209496010240152,-0.516707826210704
"2012","G984","USA","7080047060",FALSE,FALSE,0,100,0.833333333333333,0.382384558622653,-0.278492859561226
"2013","G9840","SWE","2080030420",TRUE,TRUE,0,256,0.842105263157895,0.427881545039101,0.753771995919846
"2014","G9843","SWE","2080030650",FALSE,FALSE,0,81,0.642857142857143,-0.605550003563066,-0.404217425292895
"2015","G9846","SWE","2080030650",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"2016","G9847","SWE","2080030420",TRUE,TRUE,0,400,0.909090909090909,0.775313077673791,1.70663186251776
"2017","G9848","SWE","2080030420",TRUE,FALSE,0,441,0.91304347826087,0.795813696059068,1.97793224120189
"2018","G9849","SWE","2080030370",FALSE,FALSE,0,100,0.833333333333333,0.382384558622653,-0.278492859561226
"2019","G9850","SWE","2080030370",FALSE,FALSE,0,157,0.604660045836516,-0.803665223252716,0.0986808376337815
"2020","G9852","SWE","2080030650",FALSE,FALSE,0,256,0.8,0.209496010240152,0.753771995919846
"2021","G9854","SWE","2080030650",FALSE,FALSE,0,121,0.611111111111111,-0.770205763927353,-0.139534129015697
"2022","G9856","SWE","2080030370",FALSE,FALSE,0,100,0.833333333333333,0.382384558622653,-0.278492859561226
"2023","G9857","SWE","2080030650",FALSE,FALSE,0,100,0.625,-0.698168868767978,-0.278492859561226
"2024","G9858","SWE","2080030370",FALSE,FALSE,0,100,0.833333333333333,0.382384558622653,-0.278492859561226
"2025","G9860","SWE","2080030370",TRUE,FALSE,0,49,0.875,0.598495244100779,-0.615964062314653
"2026","G9861","SWE","2080030370",FALSE,FALSE,0,81,0.75,-0.0498368123335991,-0.404217425292895
"2027","G9863","SWE","2080030370",FALSE,FALSE,0,180,0.624242424242424,-0.702098153958489,0.25087373299317
"2028","G9865","SWE","2080032500",FALSE,FALSE,0,49,0.411764705882353,-1.80414708268545,-0.615964062314653
"2029","G9868","SWE","2080030370",FALSE,FALSE,0,361,0.863636363636364,0.539555966243109,1.44856564864749
"2030","G9870","SWE","2080030370",FALSE,FALSE,0,208,0.608,-0.786342028443053,0.436152040387209
"2031","G9874","SWE","2080030370",TRUE,FALSE,0,25,0.625,-0.698168868767978,-0.774774040080972
"2032","G9876","SWE","2080030650",FALSE,FALSE,0,81,0.45,-1.60583374777611,-0.404217425292895
"2033","G9878","SWE","2080030370",FALSE,FALSE,0,233,0.629960317460317,-0.672441406211058,0.601579100560458
"2034","G9879","SWE","2080030370",FALSE,FALSE,0,256,0.842105263157895,0.427881545039101,0.753771995919846
"2035","G9880","SWE","2080030370",FALSE,FALSE,0,225,0.611428571428571,-0.76855920632371,0.548642441305018
"2036","G9881","SWE","2080030650",FALSE,FALSE,0,121,0.578947368421053,-0.937028047454327,-0.139534129015697
"2037","G9882","SWE","2080030370",FALSE,FALSE,0,256,0.842105263157895,0.427881545039101,0.753771995919846
"2038","G9884","SWE","2080030650",FALSE,FALSE,0,100,0.625,-0.698168868767978,-0.278492859561226
"2039","G9885","SWE","2080030650",FALSE,FALSE,0,64,0.727272727272727,-0.167715368048941,-0.516707826210704
"2040","G9886","SWE","2080030370",FALSE,TRUE,0,121,0.55,-1.0871681026286,-0.139534129015697
"2041","G9887","SWE","2080032990",FALSE,FALSE,0,225,0.833333333333333,0.382384558622653,0.548642441305018
"2042","G9893","SWE","2080030370",FALSE,FALSE,0,100,0.833333333333333,0.382384558622653,-0.278492859561226
"2043","G9894","SWE","2080030650",FALSE,FALSE,0,81,0.818181818181818,0.303798854812426,-0.404217425292895
"2044","G9896","SWE","2080030650",FALSE,FALSE,0,25,0.5,-1.34650092520236,-0.774774040080972
"2045","G9897","SWE","2080030420",FALSE,FALSE,0,113,0.476691729323308,-1.46739291768035,-0.192470788271136
"2046","G9898","SWE","2080030650",FALSE,FALSE,0,64,0.727272727272727,-0.167715368048941,-0.516707826210704
"2047","G9899","SWE","2080032990",FALSE,FALSE,0,225,0.789473684210526,0.154899626540415,0.548642441305018
"2048","G9900","SWE","2080030420",FALSE,FALSE,0,100,0.510204081632653,-1.29357585937098,-0.278492859561226
"2049","G9901","SWE","2080030420",FALSE,FALSE,0,162,0.495652173913044,-1.36905160542616,0.131766249668431
